2026-05-08 15:53:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DED97ED120>
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9b\x88\xe5\x88\xa9"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xaf\xb9\xe4\xba\x8e"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb4\xa1\xe7\x8c\xae"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xbe\x83\xe5\xb0\x8f"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x96"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\x8f\xe6\x8d\x9f"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x9c\x80\xe8\xa6\x81"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xbf\x9b\xe8\xa1\x8c"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xaf\xa6\xe7\xbb\x86\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\x86\xe6\x9e\x90"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x89\xbe\xe5\x87\xba"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8e\x9f\xe5\x9b\xa0"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c\xe5\xb9\xb6"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\x80\x83\xe8\x99\x91"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb0\x83\xe6\x95\xb4"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xad\x96\xe7\x95\xa5"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x96\xe8\x80\x85"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbc\x98\xe5\x8c\x96"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x90\xe6\x9c\xac"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xbb\x93\xe6\x9e\x84"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n\\n"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "3"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb9\xb3\xe8\xa1\xa1"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x90\x84\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x91\xe5\xb1\x95"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:22:32 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb0\xbd\xe7\xae\xa1"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9f\x90\xe4\xba\x9b"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x98\xaf"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xac\xe5\x8f\xb8"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe9\x87\x8d\xe8\xa6\x81"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x94\xb6\xe5\x85\xa5"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9d\xa5\xe6\xba\x90"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbd\x86\xe4\xbb\x8d"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x9c\x80"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xb3\xe6\xb3\xa8"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xb6\xe4\xbb\x96"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe8\xa1\xa8\xe7\x8e\xb0"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbb\xa5"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xae\x9e\xe7\x8e\xb0"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x95\xb4\xe4\xbd\x93"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x9a\xe5\x8a\xa1"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9d\x87\xe8\xa1\xa1"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x91\xe5\xb1\x95"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\xaf\xe4\xbb\xa5\xe9\x80\x9a\xe8\xbf\x87"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9f\xb9\xe8\xae\xad"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x81"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xbf\x80\xe5\x8a\xb1"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\xba\xe5\x88\xb6"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xad\x89\xe6\x96\xb9\xe5\xbc\x8f"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8f\x90\xe9\xab\x98"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xbf\x99\xe4\xba\x9b"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe5\xb7\xa5\xe4\xbd\x9c"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x95\x88\xe7\x8e\x87"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x92\x8c"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x94\x9f\xe4\xba\xa7\xe5\x8a\x9b"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n\\n"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "4"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9b\x91\xe6\x8e\xa7"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x98\xe5\x8c\x96"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb6\x8b\xe5\x8a\xbf"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:22:33 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xae\x9a\xe6\x9c\x9f"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9b\xb4\xe6\x96\xb0"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xad\xa4\xe7\xb1\xbb"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\x86\xe6\x9e\x90"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8a\xa5\xe5\x91\x8a"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbb\xa5\xe4\xbe\xbf"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x8a\xe6\x97\xb6"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb0\x83\xe6\x95\xb4"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x98\xe7\x95\xa5"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xba\x94\xe5\xaf\xb9"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xb8\x82\xe5\x9c\xba"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x88\x96"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x86\x85\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x8e\xaf\xe5\xa2\x83"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe5\x8f\x98\xe5\x8c\x96"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n\\n"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xbb\xbc"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x8a"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x89\x80\xe8\xbf\xb0"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x80\x9a\xe8\xbf\x87"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xbb\x86\xe8\x87\xb4"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xb0"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\x86\xe6\x9e\x90"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x90\x84\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe5\x85\xb7\xe4\xbd\x93"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb4\xa1\xe7\x8c\xae"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x83\x85\xe5\x86\xb5"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\xaf\xe4\xbb\xa5"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\xba"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\xac\xe5\x8f\xb8\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x86\xb3\xe7\xad\x96"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8f\x90\xe4\xbe\x9b"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x89\xe5\x8a\x9b"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84\xe6\x95\xb0\xe6\x8d\xae"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x94\xaf\xe6\x8c\x81"\r\n\r\n'
2026-05-08 21:22:34 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82"\r\n\r\n'
